Index,Description,Reviews,Price,Discount,Brand,TV_Type,TV_Size,TV_Pixels
351,"Sony BRAVIA XR Z9J 85"" 8K UHD HDR LED Smart Google TV (XR85Z9J) - 2021",44,"$8,999.95",$200,Sony,LED,85,8K
352,"Sony BRAVIA XR 77"" 4K UHD HDR OLED Google TV Smart TV (XR77A80K) - 2022 - Titanium Black - Open Box",0,"$3,199.99",15.5,Sony,OLED,77,4K
353,"LG 75"" 4K UHD HDR QNED webOS Smart TV (75QNED80URA) - 2023 - Ashed Blue",6,"$2,499.99",$300,LG,QNED,75,4K
354,"Refurbished (Good) - VIZIO 70"" Class 4K UHD LED SmartCast Smart TV HDR V-Series (V705-J)",0,$499.99,0,VIZIO,LED,70,4K
355,"Open Box - Samsung 55"" 4K UHD HDR QLED Tizen Smart TV (QN55Q60AAFXZC) - 2021 - Titan Grey",1,$764.99,$140,Samsung,LED,55,4K
356,"Sony BRAVIA 85"" 4K UHD HDR LED Google TV Smart TV (XR85X90K) - 2022 - Open Box",0,"$2,239.99",15.5,Sony,LED,85,4K
357,"LG NanoCell 70"" 4K UHD HDR LED webOS Smart TV (70NANO75UQA) - 2022 - Ashed Blue - Open Box",0,$959.99,15.5,LG,LED,70,4K
358,"Samsung 85"" 4K UHD HDR QLED Tizen OS Smart TV (QN85Q70AAFXZC) - 2021",2643,"$2,799.97",15.5,Samsung,LED,85,4K
359,"Samsung 55"" 4K UHD QLED Tizen OS Smart TV (QN55QN85CAFXZC) - 2023 - Titan Black",11,"$1,899.99",$300,Samsung,LED,55,4K
360,"Sony X80K 50"" 4K UHD HDR LED Smart Google TV (KD50X80K) - 2022 - Open Box",0,$599.99,$450,Sony,LED,50,4K
361,"Refurbished (Good) - SAMSUNG 60"" Class 4K Crystal UHD (2160p) LED Smart TV with HDR (UN60TU7000)",1,$499.99,$60,Samsung,LED,60,4K
362,"LG LED 24LJ4540 24"" HD 720p LED TV - 1366x768 - 14ms - 1000:1",277,$219.88,12.2,LG,LED,24,720p
363,"Open Box - Insignia 42"" 1080p LED Smart TV (NS-42F201CA23) - Fire TV Edition - 2022",0,$229.99,"$1,149",Insignia,LED,42,1080p
364,"[Bundle Open Box 10/10] Samsung 55"" 4K UHD OLED Tizen Smart TV (QN55S95BAFXZC) + Samsung HWS800B Watt 3.1.2 Channel Dolby Atmos Sound Bar with Wireless Subwoofer",1,"$1,649.99",$80,Samsung,OLED,55,4K
365,"Amazon Fire TV Omni QLED Series 55"" 4K UHD Smart TV (QL55F601C) - 2023",0,$749.99,$200,Amazon fire TV,LED,55,4K
366,"Samsung The Frame 55"" 4K UHD HDR QLED Tizen Smart TV (QN55LS03BAFXZC) - 2022 - Charcoal Black - Open Box",0,"$1,598",15.5,Samsung,LED,55,4K
367,"Samsung 77"" 4K UHD HDR OLED Tizen Smart TV (QN77S90CAFXZC) - 2023 - Titan Black",17,"$4,799.99",15.5,Samsung,OLED,77,4K
368,"Open Box - Sony BRAVIA XR 65"" 4K UHD HDR OLED Google Smart TV (XR65A90J) - 2021",3,"$2,879.99",15.5,Sony,OLED,65,4K
369,"LG 55"" 4K UHD HDR OLED webOS Smart TV (OLED55C1AUB) - 2021 - Open Box",1,"$1,649.99",15.5,LG,OLED,55,4K
370,"Sony X85K 65"" 4K UHD HDR LED Smart Google TV (KD65X85K) - 2022 - Open Box",1,"$1,119.99",15.5,Sony,LED,65,4K
371,"Samsung 85"" 4K UHD HDR QLED Smart TV (QN85Q80CAFXZC) - 2023 - Titan Black",22,"$3,699.99",$35,Samsung,LED,85,4K
372,"Samsung The Frame 32"" 1080p HD HDR QLED Tizen Smart TV (QN32LS03BBFXZC) -2022 -Charcoal Black -Open Box",0,$559.99,$100,Samsung,LED,32,1080p
373,RCA DEL HD 720P TV 24 in (RT2412-E) - Open Box - (Condition 10/10),0,$99.99,15.5,RCA,NA,24,NA
374,"Hisense A68H 75"" 4K UHD HDR LCD Smart Google TV (75A68H) - 2022",19,$999.99,15.5,Hisense,LCD,75,4K
375,"Samsung The Frame 65"" 4K UHD HDR QLED Tizen OS Smart TV (QN65LS03AAFXZC) - 2021",1755,"$1,999.97",15.5,Samsung,LED,65,4K
376,"Open Box - Samsung 75"" 4K UHD HDR LED Tizen Smart TV (UN75TU690TFXZC) - 2022",1,"$1,119.99",$100,Samsung,LED,75,4K
377,"TCL 4-Series 75"" 4K UHD HDR LED Smart Google TV (75S446-CA) - 2021",179,$999.99,0,TCL,LED,75,4K
378,"Open Box - Samsung 75"" 4K UHD HDR QLED Tizen OS Smart TV (QN75Q60AAFXZC) - 2021 - Titan Grey",2,"$1,444.99",15.5,Samsung,LED,75,4K
379,"Samsung 65"" 8K UHD HDR Mini-LED Tizen OS Smart TV (QN65QN900AFXZC) - 2021 - Stainless Steel",493,"$3,999.97",15.5,Samsung,LED,65,8K
380,"Open Box - Samsung 85"" 4K UHD HDR QLED Tizen Smart TV (QN85QN85AAFXZC) - 2021 - Titan Black",0,"$3,059.99",$100,Samsung,LED,85,4K
381,"Refurbished (Excellent) - RCA 24"" 720P LED HDTV RT2412 - Certified Refurbished",0,$99.99,$400,RCA,LED,24,NA
382,"Refurbished (Good) - ONN. 70""Â Class 4K UHD (2160P) LED Roku Smart TV HDR (100012588)",0,$499.99,$600,onn,LED,70,4K
383,"Refurbished (Good) - SAMSUNG 70"" Class 4K Crystal UHD (2160P) LED Smart TV with HDR (UN70TU700D/UN70TU7000)",0,$699.99,12.2,Samsung,LED,70,4K
384,"Samsung The Sero 43"" 4K UHD HDR QLED Tizen Smart TV (QN43LS05BAFXZC) - 2022 - Navy Blue",2,"$1,899.99",$60,Samsung,LED,43,4K
385,"Refurbished (Good) - VIZIO 32"" Class HD Smart TV D-Series (D32h-J09)",0,$139.99,$300,VIZIO,NA,32,NA
386,"Hisense A68H 85"" 4K UHD HDR LCD Smart Google TV (85A68H) - 2022",19,"$1,599.99",15.5,Hisense,LCD,85,4K
387,"Open Box - LG 65"" 4K UHD HDR OLED webOS Smart TV (OLED65C1AUB) - 2021",0,"$1,424.99",0,LG,OLED,65,4K
388,"Amazon Fire TV Omni QLED Series 50"" 4K UHD Smart TV (QL50F601C) - 2023",0,$649.99,15.5,Amazon fire TV,LED,50,4K
389,"Samsung 75"" 4K UHD HDR QLED Tizen Smart TV (QN75Q80BAFXZC) - Titan Black - Open Box",0,"$1,599.99",0,Samsung,LED,75,4K
390,"TCL 4-Series 65"" 4K UHD HDR LED Roku OS Smart TV (65S425-CA)",1707,$598.97,15.5,TCL,LED,65,4K
391,"Sony 75"" 4K UHD HDR LED Smart Google TV (KD75X77L) - 2023",0,"$1,599.99",15.5,Sony,LED,75,4K
392,"Sony BRAVIA XR Z9J 75"" 8K UHD HDR LED Smart Google TV (XR75Z9J) - 2021",85,"$5,999.97",15.5,Sony,LED,75,8K
393,"Samsung 75"" 4K UHD HDR LED Tizen Smart TV (UN75CU8000FXZC) - 2023",54,"$1,699.99",$420,Samsung,LED,75,4K
394,"Samsung 55"" 4K UHD Neo QLED Tizen Smart TV (QN55QN90BAFXZC) - Titan Black - Open Box",0,"$1,079.95",$902,Samsung,LED,55,4K
395,"LG OLED Evo C2 Series 65” Alexa Built-in 4k Smart TV (3840 x 2160), 120Hz Refresh Rate, AI-Powered 4K, Dolby Cinema, WiSA Ready, Cloud Gaming, (OLED65C2, 2022) + Wall Mount",0,"$2,397.99",15.5,LG,OLED,NA,4K
396,"Open Box - Samsung 85"" 4K UHD HDR LED Tizen OS Smart TV (UN85AU7980FXZC) - 2021 - Titan Grey",0,"$1,919.99",$50,Samsung,LED,85,4K
397,"Sony BRAVIA XR X95K 65"" 4K UHD HDR Mini-LED Smart Google TV (XR65X95K) - 2022 - Open Box",0,"$2,159.99",15.5,Sony,LED,65,4K
398,"LG 65"" 4K UHD HDR QNED webOS Smart TV (65QNED80URA) - 2023 - Ashed Blue",6,"$1,599.99",15.5,LG,QNED,65,4K
399,"Samsung 82"" 4K UHD HDR LED Tizen OS Smart TV (UN82TU7000FXZC) - 2021 - Titan Grey",12279,"$1,698.97",$320,Samsung,LED,82,4K
400,"Open Box - Sony X85K 55"" 4K UHD HDR LED Smart Google TV (KD55X85K) - 2022",1,$779.99,15.5,Sony,LED,55,4K
401,"Samsung 65"" 4K UHD HDR QLED Tizen Smart TV (QN65Q60AAFXZC) - 2021 - Titan Grey",3449,"$1,099.97",$650,Samsung,LED,65,4K
402,"50"" Samsung QN50Q82BAFXZC QLED 4K Smart TV",0,$649.99,15.5,Samsung,LED,50,4K
403,"Open Box - Samsung 65"" 4K UHD HDR LED Tizen Smart TV (UN65TU8000FXZC)",3,$899.99,0,Samsung,LED,65,4K
404,"Samsung 75"" 4K UHD HDR QLED Tizen Smart TV (QN75Q60BAFXZC) - Titan Grey - Open Box",0,"$1,599.99",$200,Samsung,LED,75,4K
405,"Samsung 55"" OPEN BOX Crystal UHD Smart TV AU8000 (UN55AU8000) Brand New Condition With One Year Samsung Warranty",0,$599.99,$602,Samsung,NA,55,NA
406,Samsung – 65 Inch QN85B Neo QLED 4K UHD HDR 24X Dolby Atmos Gaming Smart TV [QN65QN85BAFXZC] - Open Box- 10/10 Condition,0,"$1,398",15.5,Samsung,LED,65,4K
407,"LG 86"" 4K UHD HDR QNED webOS Smart TV (86QNED80UQA) - 2022 - Dark Titan Silver/Ashed Blue - Open Box",0,"$1,839.99",15.5,LG,QNED,86,4K
408,"LG 77"" 4K UHD HDR OLED webOS Smart TV (OLED77C1AUB) - 2021",12142,"$4,499.97",12.2,LG,OLED,77,4K
409,"LG 42"" 4K UHD HDR OLED webOS Evo ThinQ AI Smart TV (OLED42C2PUA) - 2022 - Dark Titan Silver - Open Box",0,"$1,199.99",$105,LG,OLED,42,4K
410,"Samsung 65"" 4K UHD Neo QLED Tizen Smart TV (QN65QN90BAFXZC) - Titan Black - Open Box",0,"$1,679.99",15.5,Samsung,LED,65,4K
411,"Open Box - Sony BRAVIA 65"" 4K UHD HDR OLED Android Smart TV (XBR65A8H)",1,"$1,799.99",$600,Sony,OLED,65,4K
412,"Open Box - Samsung 65"" 4K UHD HDR QLED Tizen Smart TV (QN65Q60BAFXZC) - Titan Grey",0,$799.99,0,Samsung,LED,65,4K
413,"Samsung The Frame 85"" 4K UHD HDR QLED Tizen OS Smart TV (QN85LS03AAFXZC) - 2021",146,"$4,299.95",$221,Samsung,LED,85,4K
414,"Samsung The Frame 43"" 4K UHD HDR QLED Tizen Smart TV (QN43LS03BAFXZC) -2022 -Charcoal Black -Open Box",0,$978,15.5,Samsung,LED,43,4K
415,"Open Box - LG NanoCell 75"" 8K UHD HDR LED webOS Smart TV (75NANO95) - 2020",1,"$2,039.99",$250,LG,LED,75,8K
416,"Refurbished (Good) - TCL 65"" Class 4-Series 4K UHD HDR Roku Smart TV (65S431)",0,$449.99,0,TCL,NA,65,4K
417,"Amazon Fire TV Omni 65"" 4K UHD HDR LED Smart TV (B08T6F9XKL) - 2021",6,$999.99,7.5,Amazon fire TV,LED,65,4K
418,"Insignia 22"" 1080p HD LED TV (NS-22D510NA19) - Only at Best Buy",2238,$228.97,$300,Insignia,LED,22,1080p
419,"SAMSUNG 55"" 4K SMART LED TV",20274,$699.99,15.5,Samsung,LED,55,4K
420,"LG NanoCell 65"" 8K UHD HDR LCD webOS Smart TV (65NANO95) - 2020",32,"$1,499.97",$81,LG,LCD,65,8K
421,"Refurbished (Good) - Samsung 32"" 720p HD LED Tizen Smart TV (UN32M4500BFXZC) - Glossy Black",12,$199,15.5,Samsung,LED,32,720p
422,"Insignia 50"" 4K U HD HDR LCD Smart TV (NS-50F301CA22) - Fire TV Edition - 2020 - Only at Best Buy",11,$579.95,$40,Insignia,LCD,50,4K
423,"Samsung 50"" 4K UHD HDR QLED Tizen Smart TV (QN50Q60BAFXZC) - Titan Grey - Open Box",1,$639.99,$600,Samsung,LED,50,4K
424,"Refurbished (Good) - SAMSUNG QN65QN90A 65"" CLASS QN90A NEO QLED 4K SMART TV (2021)",0,"$1,099.99",15.5,Samsung,LED,65,4K
425,"Sony 65"" 4K UHD HDR LED Smart Google TV (KD65X77L) - 2023",0,$929.99,$100,Sony,LED,65,4K
426,"TCL 4-Series 75"" 4K UHD HDR LED Roku TV Smart TV (75S435-CA) - 2021",165,$999.99,$101,TCL,LED,75,4K
427,"Samsung 65"" 4K UHD OLED Tizen Smart TV (QN65S95BAFXZC) OPEN BOX 10/10",0,"$2,298",$200,Samsung,OLED,65,4K
428,"Open Box - Samsung 43"" 4K UHD HDR LED Tizen Smart TV (UN43AU8000FXZC) - 2021",0,$448,15.5,Samsung,LED,43,4K
429,"Samsung 65"" 4K UHD HDR Mini-LED Tizen OS Smart TV (QN65QN90AAFXZC) - 2021 - Titan Black",2245,"$1,999.97",15.5,Samsung,LED,65,4K
430,"Samsung 75"" 8K UHD HDR Mini-LED Tizen OS Smart TV (QN75QN900AFXZC) - 2021 - Stainless Steel",497,"$5,998.97",15.5,Samsung,LED,75,8K
431,"Samsung The Terrace 75"" 4K UHD HDR QLED Tizen Smart Outdoor TV (QN75LST9TAFXZC) - 2021 - Titan Black",0,"$9,999.99",15.5,Samsung,LED,75,4K
432,"Open Box - Samsung 55"" 4K UHD HDR LED Tizen Smart TV (UN55TU8500FXZC)",0,$799.99,12.2,Samsung,LED,55,4K
433,"LG NanoCell 43"" 4K UHD HDR LED webOS Smart TV (43NANO75UPA) - 2021",1055,$549.97,0,LG,LED,43,4K
434,"Open Box - Samsung 65"" 4K UHD HDR Mini-LED Tizen OS Smart TV (QN65QN90AAFXZC) - 2021 - Titan Black",4,"$1,699.99","$1,550",Samsung,LED,65,4K
435,"Open Box - Samsung 75"" 4K UHD HDR QLED Tizen Smart TV (QN75QN88BAFXZC) - Titan Black",0,"$1,949.99",0,Samsung,LED,75,4K
436,"Samsung 75"" 4K UHD HDR LED Tizen Smart TV (UN75MU6300FXZC) - Dark Titan",13,"$1,799.97",15.5,Samsung,LED,75,4K
437,"LG 65"" 4K UHD HDR OLED webOS Smart TV (OLED65A2PUA) - 2022 - Open Box",0,"$2,239.99",$100,LG,OLED,65,4K
438,"Hisense (50R63G) 50"" 4k UHD HDR Smart Roku LED TV (Refurbished)",0,$399.99,15.5,Hisense,LED,50,4K
439,"LG NanoCell 75"" 4K UHD HDR LED webOS Smart TV (75NANO75UQA) - 2022 - Ashed Blue - Open Box",0,"$1,039.99",$301,LG,LED,75,4K
440,"LG 86UQ7590PUD 86"" 4K UHD HDR LED webOS Smart TV Dark Iron Grey - Factory Refurbished",0,"$1,499",$50,LG,LED,86,4K
441,Hisense A4 Series 40-Inch Class FHD Smart Android TV with DTS Virtual X,252,$566.66,$500,Hisense,NA,40,4K
442,"TCL XL 85"" 4K UHD HDR QLED Roku Smart TV (85R745-CA) - 2021",30,"$3,499.99",$80,TCL,LED,85,4K
443,"Open Box - Samsung 32"" 1080p HD LED Tizen Smart TV (UN32N5300AFXZC) - Glossy Black",1,$319,$380,Samsung,LED,32,1080p
444,"Refurbished (Good) - TCL 65"" 5-Series 4K UHD Dolby Vision HDR QLED Roku Smart TV (65S531)",0,$619.99,$200,TCL,LED,65,4K
445,"Refurbished (Good) - SAMSUNG 55"" Class TU700D-Series Crystal Ultra HD 4K Smart TV ( UN55TU7000 / UN55TU700D )",0,$499.99,$400,Samsung,NA,55,4K
446,"Refurbished (Good) - Hisense 75"" Class 4K UHD LED Roku Smart TV HDR ( 75R6E3 )",0,$699.99,"$1,000",Hisense,LED,75,4K
447,"Samsung Neo 65"" 8K UHD QLED 120Hz Smart TV FreeSync Premium Pro HDMI USB Black Television (QN65QN800BFXZC)",0,"$2,199.99",15.5,Samsung,LED,65,8K
448,"Open Box - Sony BRAVIA XR X95J 65"" 4K UHD HDR LED Smart Google TV (XR65X95J) - 2021",2,"$1,699.99",15.5,Sony,LED,65,4K
449,"Samsung The Serif 65"" 4K UHD HDR QLED Tizen Smart TV (QN65LS01BAFXZC) - 2022 - Cloud White -Open Box",0,"$1,679.99",$700,Samsung,LED,65,4K
450,"75"" Samsung QN75QN95BAFXZC Neo QLED 4K Smart TV",0,"$2,899.99",15.5,Samsung,LED,75,4K
451,"Samsung 65"" 4K UHD HDR LED Tizen Smart TV (UN65TU8000FXZC)",6439,$998.97,0,Samsung,LED,65,4K
452,"Open Box - Sony 85"" 4K UHD HDR LED Google Smart TV (KD85X91J) - 2021",0,"$2,549.99",15.5,Sony,LED,85,4K
453,"LG 65"" 4K UHD HDR LCD webOS Smart TV (65UP7000PUA) - 2021 - Open Box",0,$719.99,$130,LG,LCD,65,4K
454,"REFURBISHED (GOOD) - Philips 55"" Class 4K Ultra HD (2160P) Roku Smart LED TV (55PFL5756/F7)",0,$369.99,15.5,Philips,LED,55,4K
455,"Neptune Partial Sun 55"" 4K UHD HDR LED webOS Outdoor Smart TV (NT553)",0,"$2,997.98",15.5,Neptune Partial,LED,55,4K
456,"LG NanoCell 86"" 4K UHD HDR LED webOS Smart TV (86NANO75UQA) - 2022 - Ashed Blue - Open Box",291,"$1,599.99",$450,LG,LED,86,4K
457,"Open Box - Samsung The Serif 55"" 4K UHD HDR QLED Tizen Smart TV (QN55LS01BAFXZC) - 2022 - Cloud White",0,"$1,048",15.5,Samsung,LED,55,4K
458,"Sony BRAVIA 65"" 4K UHD HDR OLED Android Smart TV (XBR65A8H)",2496,"$2,298.97",$410,Sony,OLED,65,4K
459,"Open Box - Samsung 50"" 4K UHD HDR QLED Tizen Smart TV (QN50Q80BAFXZC) - Titan Black",0,$689.97,0,Samsung,LED,50,4K
460,"Open Box - Samsung 75"" 4K UHD HDR LED Tizen Smart TV (UN75RU8000FXZC)",1,$999.99,$600,Samsung,LED,75,4K
461,"Refurbished (Good) - Samsung 75"" Class TU700D/TU7000 -Series Crystal Ultra HD 4K Smart TV ( UN75TU7000 / UN75TU700D)",0,$899.99,15.5,Samsung,NA,75,4K
462,"LG 75"" 4K UHD HDR LED webOS Smart TV (75UP7770PUB) - 2021",2,"$1,799.97","$1,700",LG,LED,75,4K
463,"Samsung 75"" 8K UHD Neo QLED Tizen Smart TV (QN75QN800BFXZ) - Stainless Steel",0,"$4,299.99",15.5,Samsung,LED,75,8K
464,"LG 65"" 4K UHD HDR OLED webOS Smart TV (OLED65BXPUA)",744,"$2,498.97",15.5,LG,OLED,65,4K
465,"LG 65"" 4K UHD HDR MiniLED webOS Smart TV (65QNED90UPA) - 2021 - Light Black",178,"$3,199.97",$780,LG,LED,65,4K
466,"Refurbished (Good) - SAMSUNG 70"" Class Q6-Series 4K Ultra HD Smart QLED TV (QN70Q6DA / QN70Q60A)",0,"$1,099.99",$301,Samsung,LED,70,4K
467,"[Bundle] SAMSUNG QN65Q80BA 65"" 4K QLED Tizen Smart TV + HW-B450/ZC 2.1 Channel Sound Bar with Wireless Subwoofer - Open box 10/10 with 1 year seller warranty",0,"$1,398",15.5,Samsung,LED,65,4K
468,"Open Box - LG 75"" 4K UHD HDR QNED MiniLED webOS Smart TV (75QNED90UPA) - 2021",0,"$1,619.99",0,LG,QNED,75,4K
469,"Amazon Fire TV Omni 75"" 4K UHD HDR LED Smart TV (B08T6DX84M) - 2021",1,"$1,199.99",15.5,Amazon fire TV,LED,75,4K
470,"Open Box - LG 55"" 4K UHD HDR OLED webOS Smart TV (OLED55CXPUA)",7239,"$1,569.99",$300,LG,OLED,55,4K
471,"Open Box - Sony BRAVIA 55"" 4K UHD HDR LED Google TV Smart TV (XR55X90K) - 2022",0,$899.99,0,Sony,LED,55,4K
472,"Open Box - Samsung 55"" 4K UHD HDR Mini-LED Tizen OS Smart TV (QN55QN90AAFXZC) - 2021 - Titan Black",2,"$1,359.99",15.5,Samsung,LED,55,4K
473,"Open Box - Samsung 85"" 8K UHD HDR QLED Tizen OS Smart TV (QN85QN800AFXZC) - 2021 - Stainless Steel",1,"$5,354.99",15.5,Samsung,LED,85,8K
474,"Samsung 65"" 8K UHD QLED Tizen Smart TV (QN65QN900BFXZC) - Stainless Steel - Open Box",0,"$3,599.99",15.5,Samsung,LED,65,8K
475,"LG NanoCell 75"" 8K UHD HDR LED webOS Smart TV (75NANO95) - 2020",15,"$2,398.97",$851,LG,LED,75,8K
476,"LG 55"" 4K UHD HDR OLED webOS Evo ThinQ AI Smart TV (OLED55C2PUA) - 2022 - Dark Titan Silver - Refurbished",0,"$1,349",15.5,LG,OLED,55,4K
477,"Sony X85K 75"" 4K UHD HDR LED Smart Google TV (KD75X85K) - 2022 - Open Box",2,"$1,519.99",15.5,Sony,LED,75,4K
478,"Open Box - Samsung 49"" 4K UHD HDR QLED Tizen Smart TV (QN49Q80TAFXZC) - Titan Black",1,"$1,019.99",15.5,Samsung,LED,49,4K
479,"Samsung 75"" 4K UHD HDR QLED Tizen Smart TV (QN75Q70TAFXZC) - Black",6099,"$2,598.97",0,Samsung,LED,75,4K
